run,actor/entropy,actor/grad_norm,actor/lr,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,actor/total_loss,actor/trace_credit_nonzero,actor/trace_loss,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,overlong_masked,perf/cpu_memory_used_gb,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/mfu/actor,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,reward/avg_num_turns,reward/avg_score,reward/avg_trajs_per_gen_uid,reward/max_score,reward/min_score,reward/num_unique_gen_uids,reward/overlong_rate,reward/reward_score,reward/std_score,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_is_catastrophic_token_fraction,rollout_corr/rollout_is_veto_fraction,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,trace/credit_abs_mean,trace/credit_nonzero,trace/reference_online,trace/rollout_logprob_proxy,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-aux/unknown/avg_num_turns/mean@1,val-aux/unknown/avg_score/mean@1,val-aux/unknown/avg_trajs_per_gen_uid/mean@1,val-aux/unknown/max_score/mean@1,val-aux/unknown/min_score/mean@1,val-aux/unknown/num_unique_gen_uids/mean@1,val-aux/unknown/overlong_rate/mean@1,val-aux/unknown/reward_score/mean@1,val-aux/unknown/std_score/mean@1,val-core/unknown/reward/mean@1,val/avg_num_turns,val/avg_score,val/avg_trajs_per_gen_uid,val/max_score,val/min_score,val/num_unique_gen_uids,val/overlong_rate,val/reward,val/reward_score,val/std_score
importfix_step1_300,0.2446992397,1.008463542,1e-06,0.0005471863889,0,0.001093873973,3.505996312e-05,0.0009123420758,853.0520833,-0.0001815318976,2.036749601,-0.01100259554,-0.7050284743,1.49999702,-0.008128296584,-0.4999989867,1,0.05263157934,0,1,0.05263157934,0,573645,570363,602915,572004,541093,61822,33,12.52083333,5,0,127.2185822,96.59527206,109.7207031,0.480868246,484.6665409,1180.201132,1144008,0,5009,4924.364746,0,0.01041666698,0,32639,6992.385254,0,0,32639,7065.989258,187,74.6875,0.0625,5.9375,1,0,16,0,0.05208333333,0.25,2.45192972e+15,55727.90235,0.1449536741,0.0005492197094,0.001956392637,0.0005492131313,0.005875945091,-0.03367068991,1.000557453,0,0,0.3097385074,1.382245228,0.3102877205,1.383228678,55,0.4046084016,0.4602552526,0.2865820599,462.8752483,0,0,0,0,4933,18108,0,0,0,0,0.8782493323,308.9550832,79.456296,0.004066742957,,5.220621824e-05,1180.201132,6.309151649e-05,,327.8521692,0.00511395419,81893,1,0,0,55,0.9758104682,0.9999976158,0.008205218241,0.05422569811,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.3043295741,2.5671875,1e-06,0.001428519363,0,0.001020531448,0.0002106409996,0.0004597944476,885.3611111,-0.0005607370007,1.125290751,-0.06876304746,-1.282024026,0.8660238981,-0.03670491651,-1,1,0.5416666865,0,1,0.5416666865,0,443360,442225,475039,442792.5,410546,64493,33,10.5,5,0,128.4795837,96.59527206,109.7207031,0.4955432846,450.0670783,983.8366798,885585,0,4981,4961.180664,4932,0,0,32493,7338.611328,143,0,32493,7338.611328,143,47.25,0.5,4.5,1,0,16,0,0.5416666667,0.5163977795,5.279188032,0.005672367083,0.001539278907,0.0007833834781,0.002572400961,0.0007833806901,0.006485760212,-0.02013370395,1.000791127,0,0,0.3138332995,1.383477156,0.3146166801,1.384630783,56,0.4976245497,0.4190276353,0.292401625,440.6888368,0,0,0,0,4955,3012,0,0,0,0,0.5465477854,221.4058219,62.17394278,0.003241948783,,5.526095629e-05,983.8366798,5.217641592e-05,,258.9464931,0.01347838342,63746,1,0,0,56,0.9976516366,0.8289754391,0.006152956747,0.01720571704,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1313218921,0.2348632812,1e-06,0.001523557887,0,0.00223023335,2.617941446e-05,0.001639664239,713.9347826,-0.0005905691117,0.0537458472,-0.01134999562,-0.08561625332,0,0,0,0,0,0,0,0,0,558219,558186,625460,558202.5,490945,134515,75,12.34782609,5,0,111.6647911,96.59527206,109.7207031,0.4909328896,470.8926484,1185.413495,1116405,0,4987,4852.923828,0,0.02173913084,0,32755,7281.913086,0,0,32755,7443.733398,158,70.375,0,5.625,0,0,16,0,0,0,5.117070721e+15,14241088,3.150910494,0.0004852830519,0.002637575421,0.000485284092,0.00926142931,-0.02029227465,1.000494916,0,0,0.2555885904,1.303442849,0.2560738745,1.304228961,57,0.4850437425,0.3571381191,0.2914167226,541.5052593,0,0,0,0,4965,29481,0,0,0,0,0.73530332,239.259683,78.35114678,0.003828458488,,8.002668619e-05,1185.413495,5.659461021e-05,,325.3390862,0.002821666421,65682,1,0,0,57,0.9588095546,0.9999997616,0.007570327725,0.05526280403,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1618994623,3.157552083,1e-06,0.001458712377,5.1491182e-06,0.007007387539,-0.0002330602721,0.006005005558,796.7291667,-0.001002381981,1.297240138,0.4165661037,-2.040773153,0.9999990463,0.4158273935,-1.49999702,1,0.2234042585,0,1,0.2234042585,0,612056,611964,681737,612010,542283,139454,43,13.125,5,0,129.1547661,96.59527206,109.7207031,0.498469426,430.4292242,1421.859775,1224020,0,5032,4866.895996,0,0.02083333395,0,32489,7883.3125,0,0,32489,8051.04248,161,78.125,0.3125,5.875,1,0,16,0,0.21875,0.4787135539,4.903859441e+15,3.249599409,0.003914379814,0.000583647228,0.002224336689,0.000583648216,0.01264134049,-0.01181975007,1.000589654,0,0,0.2967214512,1.361003122,0.2973050994,1.361785031,58,0.5367287235,0.4238594418,0.2910333989,656.9666921,0,0,0,0,4908,21725,0,0,0,0,0.7389927134,320.7759778,86.85283961,0.006541587412,,8.422136307e-05,1421.859775,5.607306957e-05,,356.2307009,0.008096579462,76486,1,0,0,58,0.9801389575,0.9995171428,0.00576366391,0.04148771986,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1138646081,3.177455357,1e-06,0.001508295761,4.547769937e-06,0.008958724672,-6.241302143e-05,0.008042969195,623.7592593,-0.0009157554768,1.948436022,-0.01233238168,-2.068237543,1.49999702,0.0007612761692,-1.49999702,1,0.4095238149,0,1,0.4095238149,0,611257,609574,615603,610415.5,605228,10375,46,12.66666667,5,0,128.8450546,96.59527206,109.7207031,0.4815663418,509.0913954,1199.029301,1220831,0,4966,4811.407227,0,0.02777777798,0.009259259328,32768,6492.583496,0,0.009523809887,32768,6678.085938,189,83.6875,0.4375,6.5625,1,0,16,0,0.3981481481,0.5123475383,6.538479254e+15,1.677415184,0.004028738734,0.0008175847139,0.002428226413,0.0008175865913,0.01158866286,-0.01212326903,1.000824756,0,0,0.2760236316,1.334838109,0.2768412182,1.336058973,59,0.4242844572,0.3388375797,0.2918471,517.9796182,0,0,0,0,4955,25756,0,0,0,0,0.8068139032,237.5925721,86.0394017,0.004554778337,,9.119510651e-05,1199.029301,8.120387793e-05,,356.2959869,0.01074734144,67366,1,0,0,59,0.9651033878,0.9991641045,0.005993237719,0.04804432392,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2839861512,1.665736607,1e-06,0.002066121236,0,-0.002405034493,-0.0003936500289,-0.00276160975,744.2946429,-0.0003565752568,1.961157441,0.01160854287,-2.020079851,1.49999702,0.02909029461,-1.49999702,1,0.2410714328,0,1,0.2410714328,0,630682,630675,636558,630678.5,624799,11759,37,12.125,5,0,113.3856583,96.59527206,109.7207031,0.4711793444,468.3702924,1346.53822,1261357,0,5018,4990.785645,4922,0,0,32131,6271.330566,280,0,32131,6271.330566,280,84.875,0.25,7,1,0,16,0,0.2410714286,0.4472135955,2.159171331,0.003970715084,0.001320130369,0.0007493437129,0.002439540986,0.0007493424013,0.01051265001,-0.008263796568,1.000754352,0,0,0.283367405,1.33824825,0.2841167474,1.339288306,60,0.4777649212,0.4135789688,0.2877837949,602.6321277,0,0,0,0,4922,32131,0,0,0,0,0.8584713042,290.4933183,89.4079573,0.007490508258,,5.067884922e-05,1346.53822,6.983429193e-05,,362.9981042,0.007314082701,83361,1,0,0,60,0.9979439974,0.5311294794,0.00570531562,0.01568344608,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2205423713,2.453125,1e-06,0.0007254258624,0,-0.004135959392,-1.800049432e-05,-0.004073295148,821.4038462,6.26642433e-05,1.964061379,0.2382818758,-1.234779,1.49999702,0.2526441216,-0.8660238981,1,0.3009708822,0,1,0.3009708822,0,608216,604840,615398,606528,597658,17740,45,12.98076923,5,0,131.8346024,96.59527206,109.7207031,0.4817886437,462.5997396,1311.129143,1213056,0,5007,4924.240234,0,0.009615384974,0,32713,6739.759766,0,0,32713,6805.194336,161,84.0625,0.3125,6.4375,1,0,16,0,0.2980769231,0.4787135539,2.263319742e+15,199.2475419,0.01329954925,0.0008187712871,0.002228973845,0.000818775125,0.009191662073,-0.02094531432,1.000825096,0,0,0.2874544437,1.34792469,0.2882732189,1.349117393,61,0.4860070105,0.4141403401,0.2855814953,589.5537202,0,0,0,0,5007,31848,0,0,0,0,0.7801353559,290.2854593,83.81442154,0.004341624677,,6.806105375e-05,1311.129143,6.144493818e-05,,346.4263463,0.014191336,85426,1,0,0,61,0.9828248024,0.9999588132,0.006623731926,0.04341740906,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1217265129,1.345052083,1e-06,0.0009343409816,0,0.004872926736,0.0001944393954,0.004321411157,771.7391304,-0.0005515155787,1.971422672,0.009273389354,-1.086695552,1.49999702,0.01404275093,-1,1,0.2696629167,0,1,0.2696629167,0,543223,536440,577831,539831.5,501832,75999,67,13.86956522,5,0,114.4858856,96.59527206,109.7207031,0.4797981538,433.1581982,1246.268689,1079663,0,5018,4837.880371,0,0.03260869533,0,32535,6897.586914,0,0,32535,7130.089844,394,78.3125,0.3125,5.5625,1,0,16,0,0.2608695652,0.4787135539,7.675606081e+15,50402212.18,7.198636435,-1.74498063e-05,0.002885809712,-1.74439578e-05,0.0117431283,-0.03310576081,1.000003629,0,0,0.2441473433,1.296120263,0.2441298994,1.296527982,62,0.4981940326,0.5004762797,0.2904894666,537.8816638,0,0,0,0,4999,2946,0,0,0,0,0.7852830738,317.5912366,76.09188697,0.006576597691,,5.238503218e-05,1246.268689,5.989521742e-05,,313.630729,0.005961042829,71000,1,0,0,62,0.9218015075,0.9999998808,0.01082319207,0.07549779862,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1302708536,3.377604167,1e-06,0.001069007927,0,-0.003259974634,9.787013776e-05,-0.003438120437,797.076087,-0.0001781458027,1.974294782,0.01261251513,-2.012660027,1.49999702,0.01799162664,-1.49999702,1,0.3370786607,0,1,0.3370786607,0,478099,477260,497156,477679.5,458203,38953,35,11.06521739,5,0,131.3674316,96.59527206,109.7207031,0.458104206,484.6189322,985.6806416,955359,0,5011,4807.880371,0,0.03260869533,0,31749,5576.456543,0,0,31749,5764.426758,275,61.8125,0.3125,5.5625,1,0,16,0,0.3260869565,0.4787135539,7.675606081e+15,251661.6894,0.5034302219,-3.700307976e-05,0.003258837569,-3.70058393e-05,0.009027153254,-0.08352279663,1.00000489,0,0,0.3186097637,1.478023813,0.3185727579,1.468198634,63,0.4272984997,0.4583370245,0.2865940432,408.2234674,0,0,0,0,4971,18035,0,0,0,0,0.7746773213,235.142477,67.49152253,0.00651486218,,6.571412086e-05,985.6806416,4.830956459e-05,,273.8001985,0.01094599906,73331,1,0,0,63,0.9782913923,0.999998033,0.004940648098,0.03932921961,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.164676711,2.6875,1e-06,0.0009180612113,0,-0.005120868532,-0.0001350429553,-0.005153052184,809.7375,-3.218365155e-05,1.980230212,0.06663547456,-1.988244534,1.49999702,0.0491454415,-1.49999702,1,0.3670886159,0,1,0.3670886159,0,502403,500704,515283,501553.5,487824,27459,43,11.075,5,0,131.8351707,96.59527206,109.7207031,0.4975922811,435.7557792,1150.996783,1003107,0,4978,4887.450195,0,0.01250000019,0.01250000019,32768,7651.387695,0,0.01265822817,32768,7748.240723,175,55.0625,0.375,4.9375,1,0,16,0,0.3625,0.5,2.942315665e+15,28852.68245,0.1147141334,0.001108442164,0.002182787843,0.001108444855,0.007845550776,-0.02605526522,1.001115779,0,0,0.2643154714,1.312445892,0.2654239162,1.314120311,64,0.532730297,0.415102976,0.2899013018,534.38549,0,0,0,0,4946,18734,0,0,0,0,1.030070014,254.0890977,70.50150824,0.003588221967,,4.641711712e-05,1150.996783,6.204843521e-05,,290.8020251,0.01556683611,64779,1,0,0,64,0.9679331183,0.9999963641,0.008144664578,0.05324967951,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1351356804,0.3539341518,1e-06,0.00131513091,4.144562319e-05,0.001700292367,-6.255757696e-05,0.001092666993,719.5769231,-0.0006076253741,0.1633245945,-0.004041440319,-0.1029194742,0,0,0,0,0,0,0,0,0,623677,623512,678934,623594.5,568255,110679,51,11.90384615,5,0,133.2816353,96.59527206,109.7207031,0.4934338838,424.0234599,1470.660374,1247189,0,5001,4815.990234,0,0.02884615399,0.01923076995,32768,7176.211426,0,0.01980197988,32768,7389.366211,181,76.4375,0,6.3125,0,0,16,0,0,0,6.789959226e+15,0.5805135891,0.003167660765,0.000491951506,0.002166665475,0.0004919518721,0.009423226118,-0.01146388613,1.000497338,0,0,0.3283705599,1.406613195,0.3288625117,1.407368976,65,0.5875700244,0.3723904149,0.2964948101,732.8108712,0,0,0,0,4942,21912,0,0,0,0,0.7754105031,277.9246488,89.09404422,0.0043861866,,7.697194815e-05,1470.660374,5.69075346e-05,,369.7850657,0.003144089598,74836,1,0,0,65,0.9713016748,0.9986620545,0.005963525269,0.04630856216,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1875922531,2.731770833,1e-06,0.001197572268,2.428646357e-06,0.003892319766,-0.0002209506611,0.003877691833,876.75,-1.462793321e-05,1.964625001,-0.03946628794,-0.7442433834,1.49999702,-0.02653696761,-0.4999989867,1,0.1724137962,0,1,0.1724137962,0,597120,594426,601733,595773,589813,11920,37,12.14772727,5,0,116.3291206,96.59527206,109.7207031,0.5081101781,452.1513986,1317.640511,1191546,0,4987,4909.875,0,0.0113636367,0.0113636367,32768,8630.420898,0,0.01149425283,32768,8729.621094,178,66.5,0.1875,5.4375,1,0,16,0,0.1704545455,0.4031128874,2.674832422e+15,151.647904,0.01413516012,0.000688427777,0.002401337038,0.0006884338059,0.01103693247,-0.02229872346,1.000697367,0,0,0.307941929,1.376595436,0.3086303628,1.377779446,66,0.5088307302,0.3616032722,0.2944371829,606.2952213,0,0,0,0,4962,30371,0,0,0,0,0.8571152836,274.6293684,84.81347211,0.003921456635,,7.445365191e-05,1317.640511,7.08475709e-05,,350.8354476,0.01427765749,77154,1,0,0,66,0.9805704355,0.999938786,0.006585605908,0.04361027479,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.161298722,1.997395833,1e-06,0.001271488411,2.864180715e-06,0.01361992308,5.424980679e-05,0.01215851126,978.25,-0.001461411828,1.923436403,-0.1025281399,-2.045922756,1.49999702,-0.08641124517,-1.49999702,1,0.1222222224,0,1,0.1222222224,0,565632,564617,583640,565124.5,546609,37031,172,14.80434783,5,0,137.2482376,96.59527206,109.7207031,0.4926245741,358.5548467,1576.117309,1130249,0,4962,4831.369629,0,0.02173913084,0,32315,7453.945801,0,0,32315,7619.588867,164,84.5,0.25,5.625,1,0,16,0,0.1195652174,0.4472135955,5.117070721e+15,691.8652545,0.02706891402,0.00119983014,0.002704265426,0.001199825971,0.0157110244,-0.01792853326,1.001209094,0,0,0.3267125558,1.405298129,0.3279123817,1.407127948,67,0.6946110142,0.556543735,0.2908114385,785.0834042,0,0,0,0,4959,26919,0,0,0,0,0.7169249356,381.6571014,79.80353367,0.003268256783,,0.0001256838441,1576.117309,6.016343832e-05,,328.6893376,0.006813910324,89999,1,0,0,67,0.97249192,0.9999690056,0.006414782256,0.04857983068,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2988205552,1.4875,1e-06,0.001077012903,0,0.007812122926,7.097195839e-05,0.007152959898,965.5125,-0.0006591630285,1.994074345,-0.1095516235,-0.7476906776,1.49999702,-0.07838439196,-0.4999989867,1,0.0625,0,1,0.0625,0,643629,643340,671223,643484.5,615746,55477,63,14.8125,5,0,137.6518326,96.59527206,109.7207031,0.5280881803,385.6191644,1668.704669,1286969,0,4991,4951.837402,4928,0,0,32635,11135.27539,621,0,32635,11135.27539,621,74.0625,0.125,5,1,0,16,0,0.0625,0.3415650255,10.9169467,0.001840132475,0.001027281968,0.001143843279,0.001798338396,0.001143840188,0.006650835276,-0.004705928266,1.001146649,0,0,0.2751101233,1.333242935,0.2762539635,1.334828714,68,0.6747031465,0.3730751614,0.2923358849,868.3220338,0,0,0,0,4936,32397,0,0,0,0,0.6811331883,332.3435614,90.9980512,0.003487199545,,4.976987839e-05,1668.704669,5.760788918e-05,,376.2272214,0.00841251947,77241,1,0,0,68,0.998141706,0.5367116332,0.005646903999,0.01522663981,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2816919684,2.053571429,1e-06,0.001027993978,0,-0.001253096762,3.311307128e-05,-0.001627136185,1000,-0.000374039423,1.967821717,0.008224084042,-1.230753183,1.49999702,0.006590640638,-0.8660238981,1,0.2099999934,0,1,0.2099999934,0,684651,683442,884302,684046.5,483791,400511,39,11.49,5,0,120.6405678,96.59527206,109.7207031,0.506955051,445.8421322,1534.279626,1368093,0,5023,4993.160156,4982,0,0.009999999776,32768,8687.769531,127,0.009999999776,32768,8687.769531,127,71.8125,0.1875,6.25,1,0,16,0,0.21,0.4031128874,2.34079789,0.002974125743,0.001105254916,0.00093823543,0.001728131361,0.000938235186,0.009068310261,-0.004330605268,1.000940973,0,0,0.2886646837,1.346680831,0.2896029188,1.347944889,69,0.5035670623,0.4031208326,0.2909620044,688.926573,0,0,0,0,4986,3515,0,0,0,0,0.9509907439,350.2221076,95.99819914,0.004381291568,,5.085021257e-05,1534.279626,6.597489119e-05,,398.0630814,0.01109598484,100000,1,0,0,69,0.998188138,0.732747972,0.005324481055,0.01448598504,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1840175539,2.569010417,1e-06,0.001207927519,0,-0.003755797791,0.000134355456,-0.003961293393,1012.5,-0.0002054956021,1.966261148,-0.02275295369,-1.203301191,1.49999702,-0.02348927036,-0.8660238981,1,0.2195121944,0,1,0.2195121944,0,566656,566346,630667,566501,502335,128332,27,12,5,0,137.6257668,96.59527206,109.7207031,0.5020168091,460.8993344,1229.12089,1133002,0,5176,4883.547852,0,0.02380952425,0,32678,8604.571289,0,0,32678,8814.439453,196,62.375,0.1875,5.125,1,0,16,0,0.2142857143,0.4031128874,5.60441079e+15,183711475.8,13.78404287,-0.0001133794079,0.003409152219,-0.0001133791104,0.008720636368,-0.05748412758,0.9999288668,0,0,0.2999776583,1.363278968,0.2998642792,1.363612508,70,0.4591226513,0.4122565908,0.2907824523,520.1868821,0,0,0,0,4923,5301,0,0,0,0,0.8269587681,297.9724677,80.45279184,0.00616941601,,6.807595491e-05,1229.12089,6.105750799e-05,,329.4571,0.009451655671,85050,1,0,0,70,0.9288344979,0.9999999404,0.01475867536,0.08527614176,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.09969443828,1.110514323,1e-06,0.001428127171,5.245048669e-06,-0.002962172963,-0.0001389272525,-0.003433630257,656.2291667,-0.0004714572939,0.9999990463,0.6068455577,-2.023898602,0.9999990463,0.6142447591,-1.49999702,1,0.1505376399,0,1,0.1505376399,0,600834,597137,731533,598985.5,466438,265095,49,12.28125,5,0,138.0099487,96.59527206,109.7207031,0.4984484759,422.274121,1418.475512,1197971,0,4993,4808.239746,0,0.03125,0.01041666698,32768,7670.625,0,0.01075268816,32768,7918.064453,180,72.75,0.1875,5.8125,1,0,16,0,0.1458333333,0.4031128874,7.355789161e+15,2976.804361,0.07734423164,0.0007666063957,0.002318610592,0.0007666103387,0.008224874735,-0.0114039965,1.000771967,0,0,0.2761173784,1.332652332,0.2768839888,1.333820016,71,0.5630093732,0.415288998,0.2938512856,674.4689018,0,0,0,0,4935,28532,0,0,0,0,0.7766380534,305.8105123,85.15120085,0.004010178149,,5.053728819e-05,1418.475512,5.698949099e-05,,352.0253185,0.004457354546,62998,1,0,0,71,0.9640427232,0.9999812245,0.005420025438,0.04553379864,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1461910605,2.166015625,1e-06,0.001579828103,0,0.0001320274563,-6.167047002e-05,5.417026171e-05,856.8068182,-7.785719459e-05,1.957434893,-0.01768640056,-0.7137966752,1.49999702,-0.0114981886,-0.4999989867,1,0.05813953653,0,1,0.05813953653,0,629722,629460,756838,629591,502344,254494,41,12.93181818,5,0,118.3945618,96.59527206,109.7207031,0.5125022179,444.392151,1416.746445,1259182,0,4960,4829.26123,0,0.0227272734,0,32478,9479.625,0,0,32478,9700.081055,218,70.5,0.0625,5.375,1,0,16,0,0.05681818182,0.25,5.349664845e+15,19559.83055,0.1276396156,0.0004053422501,0.002363226186,0.0004053433129,0.005665302277,-0.0202743914,1.000412949,0,0,0.2653184594,1.318077786,0.2657238027,1.318730591,72,0.5166410977,0.3645242844,0.2951079845,650.5451706,0,0,0,0,4938,28507,0,0,0,0,0.8562256098,304.0887097,89.44756705,0.003848157823,,5.166232586e-05,1416.746445,6.74277544e-05,,371.5946621,0.004470544867,75399,1,0,0,72,0.9637743235,0.9999940395,0.007451074664,0.05428785831,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1273389608,1.344335937,1e-06,0.0007958791517,0,-0.003379628978,-0.0002831148632,-0.0036130017,815.6375,-0.0002333727221,1.179374576,0.4724752009,-1.193573713,0.9999990463,0.4725564718,-0.8660238981,1,0.3589743674,0,1,0.3589743674,0,538713,536957,558399,537835,517271,41128,55,13.525,5,0,136.2529602,96.59527206,109.7207031,0.5065835476,410.0505798,1311.630873,1075670,0,4978,4835.462402,0,0.02500000037,0,32542,8610.412109,0,0,32542,8831.192383,212,67,0.375,4.875,1,0,16,0,0.35,0.5,5.884631329e+15,0.2181957737,0.002322132298,0.0004021143193,0.002027359896,0.0004021158325,0.006265491247,-0.008426232263,1.000405836,0,0,0.2303858897,1.271869223,0.2307880055,1.272441982,73,0.5643287975,0.455144561,0.2916799786,607.0315576,0,0,0,0,4931,8639,0,0,0,0,0.6522593796,313.5185934,76.46922462,0.005540944636,,0.0001055523753,1311.630873,5.757808685e-05,,313.7514026,0.005466918461,65251,1,0,0,73,0.978944242,0.9975315332,0.00484838523,0.03812633455,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1491348445,1.66796875,1e-06,0.001578035002,0,0.01079789046,4.890838898e-06,0.009662498223,924.9761905,-0.001135392242,2.016963959,-0.05866930634,-1.201451898,1.49999702,-0.04072863236,-0.8660238981,1,0.0853658542,0,1,0.0853658542,0,518605,517493,599081,518049,437017,162064,37,11.78571429,5,0,118.2149162,96.59527206,109.7207031,0.4884449446,446.5447198,1160.127927,1036098,0,5039,4858.773926,0,0.02380952425,0,32637,7475.726074,0,0,32637,7658.061035,219,61.125,0.1875,5.125,1,0,16,0,0.08333333333,0.4031128874,5.60441079e+15,1262.618612,0.05607680624,0.0009109129334,0.002705726784,0.0009109159111,0.009953945875,-0.02565260231,1.000922732,0,0,0.2623516958,1.312568283,0.2632626117,1.314032176,74,0.5164170266,0.3984225038,0.290905914,535.0586484,0,0,0,0,4983,3633,0,0,0,0,0.6589338332,250.1937939,72.66845132,0.003696903586,,7.520616055e-05,1160.127927,5.991756916e-05,,301.4070357,0.01089031436,77698,1,0,0,74,0.9566887021,0.9999732375,0.008672025055,0.05985105038,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1458948404,1.331473214,1e-06,0.001292821966,0,0.004469899796,0.0001400746938,0.003889852513,905.7037037,-0.0005800472825,1.135153055,-0.02692026272,-1.204453468,0.8660238981,-0.01716415584,-0.8660238981,1,0.1238095239,0,1,0.1238095239,0,668592,668360,765128,668476,571824,193304,33,12,5,0,136.8914375,96.59527206,109.7207031,0.493095169,446.0977375,1498.496728,1336952,0,5054,4859.833496,0,0.02777777798,0,32458,7519.352051,0,0,32458,7734.19043,181,80.0625,0.125,6.5625,1,0,16,0,0.1203703704,0.3415650255,6.538479254e+15,16228689.78,3.727510106,0.0002694388027,0.002886809443,0.0002694408306,0.0105728507,-0.03096575104,1.000286666,0,0,0.2925779908,1.352607057,0.2928474317,1.353327327,75,0.4797708693,0.4630445756,0.2884819181,641.4306232,0,0,0,0,4988,27048,0,0,0,0,0.9462667406,376.0338694,93.97515526,0.007124118507,,0.0001165121794,1498.496728,5.547702312e-05,,385.6864773,0.007806936745,97816,1,0,0,75,0.9447450638,0.9999997616,0.009909352288,0.06787265092,1,,,,,,,,,,,,,,,,,,,,,,,
